 ,Label,Area,X,Y,XM,YM,Perim.,Circ.,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1059,WH40P,0.007,17.660,26.230,17.660,26.230,0.275,1.000,0.117,100,17.626,26.177,116.565,0.079,1.327,0.753,0.909
1060,WH40P,0.014,8.536,26.652,8.536,26.652,0.423,1.000,0.168,100,8.472,26.702,38.660,0.130,1.272,0.786,0.857
1061,WH40P,0.036,15.531,0.819,15.531,0.819,0.766,0.766,0.336,100,15.423,0.682,128.660,0.167,2.276,0.439,0.867
1062,WH40P,0.072,18.682,1.064,18.682,1.064,1.338,0.507,0.546,100,18.570,1.311,54.782,0.248,2.519,0.397,0.722
1063,WH40P,0.014,18.930,1.059,18.930,1.059,0.476,0.802,0.211,100,18.885,1.154,60.255,0.111,2.113,0.473,0.840
1064,WH40P,0.003,18.046,1.049,18.046,1.049,0.148,1.000,0.074,100,18.020,1.023,135.000,0.052,1.000,1.000,1.000
1065,WH40P,0.064,17.809,1.593,17.809,1.593,1.078,0.691,0.423,100,17.705,1.784,60.255,0.228,2.155,0.464,0.791
1066,WH40P,0.010,22.188,1.501,22.188,1.501,0.365,0.976,0.153,100,22.138,1.443,120.964,0.105,1.369,0.731,0.857
1067,WH40P,0.045,19.157,1.726,19.157,1.726,0.945,0.638,0.400,100,18.964,1.810,23.199,0.176,2.719,0.368,0.835
1068,WH40P,0.001,8.433,1.915,8.433,1.915,0.127,1.000,0.059,100,8.420,1.889,116.565,0.026,2.000,0.500,1.000
1069,WH40P,0.018,25.596,1.987,25.596,1.987,0.469,1.000,0.189,100,25.521,1.941,146.310,0.131,1.242,0.805,0.945
1070,WH40P,0.001,7.908,1.967,7.908,1.967,0.127,1.000,0.059,100,7.895,1.941,116.565,0.026,2.000,0.500,1.000
1071,WH40P,0.007,21.186,2.804,21.186,2.804,0.297,0.982,0.131,100,21.141,2.754,126.870,0.093,1.587,0.630,0.800
1072,WH40P,0.004,10.299,2.842,10.299,2.842,0.223,1.000,0.095,100,10.256,2.859,33.690,0.074,1.291,0.775,0.800
1073,WH40P,0.004,10.710,2.920,10.710,2.920,0.223,1.000,0.095,100,10.675,2.885,123.690,0.074,1.291,0.775,0.800
1074,WH40P,0.021,10.610,3.318,10.610,3.318,0.507,1.000,0.200,100,10.518,3.279,156.801,0.131,1.372,0.729,0.939
1075,WH40P,0.036,17.550,3.488,17.550,3.488,0.707,0.916,0.270,100,17.469,3.593,60.945,0.210,1.278,0.782,0.891
1076,WH40P,0.052,9.997,3.532,9.997,3.532,1.020,0.632,0.387,100,9.915,3.725,61.699,0.240,2.084,0.480,0.727
1077,WH40P,0.066,23.933,3.582,23.933,3.582,1.415,0.415,0.546,100,23.659,3.751,35.218,0.239,2.857,0.350,0.640
1078,WH40P,0.020,24.357,3.569,24.357,3.569,0.618,0.657,0.279,100,24.262,3.462,138.814,0.131,2.589,0.386,0.744
1079,WH40P,0.001,10.243,3.541,10.243,3.541,0.127,1.000,0.059,100,10.230,3.515,116.565,0.026,2.000,0.500,1.000
1080,WH40P,0.008,10.247,3.803,10.247,3.803,0.349,0.851,0.153,100,10.177,3.777,149.036,0.093,1.897,0.527,0.800
1081,WH40P,0.012,10.497,4.000,10.497,4.000,0.417,0.845,0.191,100,10.413,4.039,15.945,0.079,2.224,0.450,0.895
1082,WH40P,0.003,22.481,4.021,22.481,4.021,0.201,1.000,0.095,100,22.452,3.987,123.690,0.052,1.553,0.644,0.909
1083,WH40P,0.004,23.668,4.022,23.668,4.022,0.223,1.000,0.095,100,23.633,3.987,123.690,0.074,1.291,0.775,0.800
